,남녀비율가중
2140,112.165
2141,112.165
2142,112.165
2143,112.165
2144,112.165
2145,112.165
2146,112.165
2147,112.165
2148,112.165
2149,112.165
2150,112.165
2151,112.165
2152,112.165
2153,112.165
2154,112.165
2155,112.165
2156,112.165
2157,112.165
2158,112.165
2159,112.165
2160,112.165
2161,112.165
2162,112.165
2163,112.165
2164,112.165
2165,112.165
2166,112.165
2167,112.165
2168,112.165
2169,112.165
2170,112.165
2171,112.165
2172,112.165
2173,112.165
2174,112.165
2175,112.165
2176,112.165
2177,112.165
2178,112.165
2179,112.165
2180,112.165
2181,112.165
2182,112.165
2183,112.165
2184,112.165
2185,112.165
2186,112.165
2187,112.165
2188,112.165
2189,112.165
2190,112.165
2191,112.165
2192,112.165
2193,112.165
2194,112.165
2195,112.165
2196,112.165
2197,112.165
2198,112.165
2199,112.165
2200,112.165
2201,112.165
2202,112.165
2203,112.165
2204,112.165
2205,112.165
2206,112.165
2207,112.165
2208,112.165
2209,112.165
2210,112.165
2211,112.165
2212,112.165
2213,112.165
2214,112.165
2215,112.165
2216,112.165
2217,112.165
2218,112.165
2219,112.165
2220,112.165
2221,112.165
2222,112.165
2223,112.165
2224,112.165
2225,112.165
2226,112.165
2227,112.165
2228,112.165
2229,112.165
2230,112.165
2231,112.165
2232,112.165
2233,112.165
2234,112.165
2235,112.165
2236,112.165
2237,112.165
2238,112.165
2239,112.165
2240,112.165
2241,112.165
2242,112.165
2243,112.165
2244,112.165
2245,112.165
2246,112.165
2247,112.165
2248,112.165
2249,112.165
2250,112.165
2251,112.165
2252,112.165
2253,112.165
2254,112.165
2255,112.165
2256,112.165
2257,112.165
2258,112.165
2259,112.165
2260,112.165
2261,112.165
2262,112.165
2263,112.165
2264,112.165
2265,112.165
2266,112.165
2267,112.165
2268,112.165
2269,112.165
2270,112.165
2271,112.165
2272,112.165
2273,112.165
2274,112.165
2275,112.165
2276,112.165
2277,112.165
2278,112.165
2279,112.165
2280,112.165
2281,112.165
2282,112.165
2283,112.165
2284,112.165
2285,112.165
2286,112.165
2287,112.165
2288,112.165
2289,112.165
2290,112.165
2291,112.165
2292,112.165
2293,112.165
2294,112.165
2295,112.165
2296,112.165
2297,112.165
2298,112.165
2299,112.165
2300,112.165
2301,112.165
2302,112.165
2303,112.165
2304,112.165
2305,112.165
2306,112.165
2307,112.165
2308,112.165
2309,112.165
2310,112.165
2311,112.165
2312,112.165
2313,112.165
2314,112.165
2315,112.165
2316,112.165
2317,112.165
2318,112.165
2319,112.165
2320,112.165
2321,112.165
2322,112.165
2323,112.165
2324,112.165
2325,112.165
2326,112.165
2327,112.165
2328,112.165
2329,112.165
2330,112.165
2331,112.165
2332,112.165
2333,112.165
2334,112.165
2335,112.165
2336,112.165
2337,112.165
2338,112.165
2339,112.165
2340,112.165
2341,112.165
2342,112.165
2343,112.165
2344,112.165
2345,112.165
2346,112.165
2347,112.165
2348,112.165
2349,112.165
2350,112.165
2351,112.165
2352,112.165
2353,112.165
2354,112.165
2355,112.165
2356,112.165
2357,112.165
2358,112.165
2359,112.165
2360,112.165
2361,112.165
2362,112.165
2363,112.165
2364,112.165
2365,112.165
2366,112.165
2367,112.165
2368,112.165
2369,112.165
2370,112.165
2371,112.165
2372,112.165
2373,112.165
2374,112.165
2375,112.165
2376,112.165
2377,112.165
2378,112.165
2379,112.165
2380,112.165
2381,112.165
2382,112.165
2383,112.165
2384,112.165
2385,112.165
2386,112.165
2387,112.165
2388,112.165
2389,112.165
2390,112.165
2391,112.165
2392,112.165
2393,112.165
2394,112.165
2395,112.165
2396,112.165
2397,112.165
2398,112.165
2399,112.165
2400,112.165
2401,112.165
2402,112.165
2403,112.165
2404,112.165
2405,112.165
2406,112.165
2407,112.165
2408,112.165
2409,112.165
2410,112.165
2411,112.165
2412,112.165
2413,112.165
2414,112.165
2415,112.165
2416,112.165
2417,112.165
2418,112.165
2419,112.165
2420,112.165
2421,112.165
2422,112.165
2423,112.165
2424,112.165
2425,112.165
2426,112.165
2427,112.165
2428,112.165
2429,112.165
2430,112.165
2431,112.165
2432,112.165
2433,112.165
2434,112.165
2435,112.165
2436,112.165
2437,112.165
2438,112.165
2439,112.165
2440,112.165
2441,112.165
2442,112.165
2443,112.165
2444,112.165
2445,112.165
2446,112.165
2447,112.165
2448,112.165
2449,112.165
2450,112.165
2451,112.165
2452,112.165
2453,112.165
2454,112.165
2455,112.165
2456,112.165
2457,112.165
2458,112.165
2459,112.165
2460,112.165
2461,112.165
2462,112.165
2463,112.165
2464,112.165
2465,112.165
2466,112.165
2467,112.165
2468,112.165
2469,112.165
2470,112.165
2471,112.165
2472,112.165
2473,112.165
2474,112.165
2475,112.165
2476,112.165
2477,112.165
2478,112.165
2479,112.165
2480,112.165
2481,112.165
2482,112.165
2483,112.165
2484,112.165
2485,112.165
2486,112.165
2487,112.165
2488,112.165
2489,112.165
2490,112.165
2491,112.165
2492,112.165
2493,112.165
2494,112.165
2495,112.165
2496,112.165
2497,112.165
2498,112.165
2499,112.165
2500,112.165
2501,112.165
2502,112.165
2503,112.165
2504,112.165
2505,112.165
2506,112.165
2507,112.165
2508,112.165
2509,112.165
2510,112.165
2511,112.165
2512,112.165
2513,112.165
2514,112.165
2515,112.165
2516,112.165
2517,112.165
2518,112.165
2519,112.165
2520,112.165
2521,112.165
2522,112.165
2523,112.165
2524,112.165
2525,112.165
2526,112.165
2527,112.165
2528,112.165
2529,112.165
2530,112.165
2531,112.165
2532,112.165
2533,112.165
2534,112.165
2535,112.165
2536,112.165
2537,112.165
2538,112.165
2539,112.165
2540,112.165
2541,112.165
2542,112.165
2543,112.165
2544,112.165
2545,112.165
2546,112.165
2547,112.165
2548,112.165
2549,112.165
2550,112.165
2551,112.165
2552,112.165
2553,112.165
2554,112.165
2555,112.165
2556,112.165
2557,112.165
2558,112.165
2559,112.165
2560,112.165
2561,112.165
2562,112.165
2563,112.165
2564,112.165
2565,112.165
2566,112.165
2567,112.165
2568,112.165
2569,112.165
2570,112.165
2571,112.165
2572,112.165
2573,112.165
2574,112.165
2575,112.165
2576,112.165
2577,112.165
2578,112.165
2579,112.165
2580,112.165
2581,112.165
2582,112.165
2583,112.165
2584,112.165
2585,112.165
2586,112.165
2587,112.165
2588,112.165
2589,112.165
2590,112.165
2591,112.165
2592,112.165
2593,112.165
2594,112.165
2595,112.165
2596,112.165
2597,112.165
2598,112.165
2599,112.165
2600,112.165
2601,112.165
2602,112.165
2603,112.165
2604,112.165
2605,112.165
2606,112.165
2607,112.165
2608,112.165
2609,112.165
2610,112.165
2611,112.165
2612,112.165
2613,112.165
2614,112.165
2615,112.165
2616,112.165
2617,112.165
2618,112.165
2619,112.165
2620,112.165
2621,112.165
2622,112.165
2623,112.165
2624,112.165
2625,112.165
2626,112.165
2627,112.165
2628,112.165
2629,112.165
2630,112.165
2631,112.165
2632,112.165
2633,112.165
2634,112.165
2635,112.165
2636,112.165
2637,112.165
2638,112.165
2639,112.165
2640,112.165
2641,112.165
2642,112.165
2643,112.165
2644,112.165
2645,112.165
2646,112.165
2647,112.165
2648,112.165
2649,112.165
2650,112.165
2651,112.165
2652,112.165
2653,112.165
2654,112.165
2655,112.165
2656,112.165
2657,112.165
2658,112.165
2659,112.165
2660,112.165
2661,112.165
2662,112.165
2663,112.165
2664,112.165
2665,112.165
2666,112.165
2667,112.165
2668,112.165
2669,112.165
2670,112.165
2671,112.165
2672,112.165
2673,112.165
2674,112.165
2675,112.165
2676,112.165
2677,112.165
2678,112.165
2679,112.165
2680,112.165
2681,112.165
2682,112.165
2683,112.165
2684,112.165
2685,112.165
2686,112.165
2687,112.165
2688,112.165
2689,112.165
2690,112.165
2691,112.165
2692,112.165
2693,112.165
2694,112.165
2695,112.165
2696,112.165
2697,112.165
2698,112.165
2699,112.165
2700,112.165
2701,112.165
2702,112.165
2703,112.165
2704,112.165
2705,112.165
2706,112.165
2707,112.165
2708,112.165
2709,112.165
2710,112.165
2711,112.165
2712,112.165
2713,112.165
2714,112.165
2715,112.165
2716,112.165
2717,112.165
2718,112.165
2719,112.165
2720,112.165
2721,112.165
2722,112.165
2723,112.165
2724,112.165
2725,112.165
2726,112.165
2727,112.165
2728,112.165
2729,112.165
2730,112.165
2731,112.165
2732,112.165
2733,112.165
2734,112.165
2735,112.165
2736,112.165
2737,112.165
2738,112.165
2739,112.165
2740,112.165
2741,112.165
2742,112.165
2743,112.165
2744,112.165
2745,112.165
2746,112.165
2747,112.165
2748,112.165
2749,112.165
2750,112.165
2751,112.165
2752,112.165
2753,112.165
2754,112.165
2755,112.165
2756,112.165
2757,112.165
2758,112.165
2759,112.165
2760,112.165
2761,112.99799999999999
2762,112.99799999999999
2763,112.99799999999999
2764,112.99799999999999
2765,112.99799999999999
2766,112.99799999999999
2767,112.99799999999999
2768,112.99799999999999
2769,112.99799999999999
2770,112.99799999999999
2771,112.99799999999999
2772,112.99799999999999
2773,112.99799999999999
2774,112.99799999999999
2775,112.99799999999999
2776,112.99799999999999
2777,112.99799999999999
2778,112.99799999999999
2779,112.99799999999999
2780,112.99799999999999
2781,112.99799999999999
2782,112.99799999999999
2783,112.99799999999999
2784,112.99799999999999
2785,112.99799999999999
2786,112.99799999999999
2787,112.99799999999999
2788,112.99799999999999
2789,112.99799999999999
2790,112.99799999999999
2791,112.99799999999999
2792,112.99799999999999
2793,112.99799999999999
2794,112.99799999999999
2795,112.99799999999999
2796,112.99799999999999
2797,112.99799999999999
2798,112.99799999999999
2799,112.99799999999999
2800,112.99799999999999
2801,112.99799999999999
2802,112.99799999999999
2803,112.99799999999999
2804,112.99799999999999
2805,112.99799999999999
2806,112.99799999999999
2807,112.99799999999999
2808,112.99799999999999
2809,112.99799999999999
2810,112.99799999999999
2811,112.99799999999999
2812,112.99799999999999
2813,112.99799999999999
2814,112.99799999999999
2815,112.99799999999999
2816,112.99799999999999
2817,112.99799999999999
2818,112.99799999999999
2819,112.99799999999999
2820,112.99799999999999
2821,112.99799999999999
2822,112.99799999999999
2823,112.99799999999999
2824,112.99799999999999
2825,112.99799999999999
2826,112.99799999999999
2827,112.99799999999999
2828,112.99799999999999
2829,112.99799999999999
2830,112.99799999999999
2831,112.99799999999999
2832,112.99799999999999
2833,112.99799999999999
2834,112.99799999999999
2835,112.99799999999999
2836,112.99799999999999
2837,112.99799999999999
2838,112.99799999999999
2839,112.99799999999999
2840,112.99799999999999
2841,112.99799999999999
2842,112.99799999999999
2843,112.99799999999999
2844,112.99799999999999
2845,112.99799999999999
2846,112.99799999999999
2847,112.99799999999999
2848,112.99799999999999
2849,112.99799999999999
2850,112.99799999999999
2851,112.99799999999999
2852,112.99799999999999
2853,112.99799999999999
2854,112.99799999999999
2855,112.99799999999999
2856,112.99799999999999
2857,112.99799999999999
2858,112.99799999999999
2859,112.99799999999999
2860,112.99799999999999
2861,112.99799999999999
2862,112.99799999999999
2863,112.99799999999999
2864,112.99799999999999
2865,112.99799999999999
2866,112.99799999999999
2867,112.99799999999999
2868,112.99799999999999
2869,112.99799999999999
2870,112.99799999999999
2871,112.99799999999999
2872,112.99799999999999
2873,112.99799999999999
2874,112.99799999999999
2875,112.99799999999999
2876,112.99799999999999
2877,112.99799999999999
2878,112.99799999999999
2879,112.99799999999999
2880,112.99799999999999
2881,112.99799999999999
2882,112.99799999999999
2883,112.99799999999999
2884,112.99799999999999
2885,112.99799999999999
2886,112.99799999999999
2887,112.99799999999999
2888,112.99799999999999
2889,112.99799999999999
2890,112.99799999999999
2891,112.99799999999999
2892,112.99799999999999
2893,112.99799999999999
2894,112.99799999999999
2895,112.99799999999999
2896,112.99799999999999
2897,112.99799999999999
2898,112.99799999999999
2899,112.99799999999999
2900,112.99799999999999
2901,112.99799999999999
2902,112.99799999999999
2903,112.99799999999999
2904,112.99799999999999
2905,112.99799999999999
2906,112.99799999999999
2907,112.99799999999999
2908,112.99799999999999
2909,112.99799999999999
2910,112.99799999999999
2911,112.99799999999999
2912,112.99799999999999
2913,112.99799999999999
2914,112.99799999999999
2915,112.99799999999999
2916,112.99799999999999
2917,112.99799999999999
2918,112.99799999999999
2919,112.99799999999999
2920,112.99799999999999
2921,112.99799999999999
2922,112.99799999999999
2923,112.99799999999999
2924,112.99799999999999
2925,112.99799999999999
2926,112.99799999999999
2927,112.99799999999999
2928,112.99799999999999
2929,112.99799999999999
2930,112.99799999999999
2931,112.99799999999999
2932,112.99799999999999
2933,112.99799999999999
2934,112.99799999999999
2935,112.99799999999999
2936,112.99799999999999
2937,112.99799999999999
2938,112.99799999999999
2939,112.99799999999999
2940,112.99799999999999
2941,112.99799999999999
2942,112.99799999999999
2943,112.99799999999999
2944,112.99799999999999
2945,112.99799999999999
2946,112.99799999999999
2947,112.99799999999999
2948,112.99799999999999
2949,112.99799999999999
2950,112.99799999999999
2951,112.99799999999999
2952,112.99799999999999
2953,112.99799999999999
2954,112.99799999999999
2955,112.99799999999999
2956,112.99799999999999
2957,112.99799999999999
2958,112.99799999999999
2959,112.99799999999999
2960,112.99799999999999
2961,112.99799999999999
2962,112.99799999999999
2963,112.99799999999999
2964,112.99799999999999
2965,112.99799999999999
2966,112.99799999999999
2967,112.99799999999999
2968,112.99799999999999
2969,112.99799999999999
2970,112.99799999999999
2971,112.99799999999999
2972,112.99799999999999
2973,112.99799999999999
2974,112.99799999999999
2975,112.99799999999999
2976,112.99799999999999
2977,112.99799999999999
2978,112.99799999999999
2979,112.99799999999999
2980,112.99799999999999
2981,112.99799999999999
2982,112.99799999999999
2983,112.99799999999999
2984,112.99799999999999
2985,112.99799999999999
2986,112.99799999999999
2987,112.99799999999999
2988,112.99799999999999
2989,112.99799999999999
2990,112.99799999999999
2991,112.99799999999999
2992,112.99799999999999
2993,112.99799999999999
2994,112.99799999999999
2995,112.99799999999999
2996,112.99799999999999
2997,112.99799999999999
2998,112.99799999999999
2999,112.99799999999999
3000,112.99799999999999
3001,112.99799999999999
3002,112.99799999999999
3003,112.99799999999999
3004,112.99799999999999
3005,112.99799999999999
3006,112.99799999999999
3007,112.99799999999999
3008,112.99799999999999
3009,112.99799999999999
3010,112.99799999999999
3011,112.99799999999999
3012,112.99799999999999
3013,112.99799999999999
3014,112.99799999999999
3015,112.99799999999999
3016,112.99799999999999
3017,112.99799999999999
3018,112.99799999999999
3019,112.99799999999999
3020,112.99799999999999
3021,112.99799999999999
3022,112.99799999999999
3023,112.99799999999999
3024,112.99799999999999
3025,112.99799999999999
3026,112.99799999999999
3027,112.99799999999999
3028,112.99799999999999
3029,112.99799999999999
3030,112.99799999999999
3031,112.99799999999999
3032,112.99799999999999
3033,112.99799999999999
3034,112.99799999999999
3035,112.99799999999999
3036,112.99799999999999
3037,112.99799999999999
3038,112.99799999999999
3039,112.99799999999999
3040,112.99799999999999
3041,112.99799999999999
3042,112.99799999999999
3043,112.99799999999999
3044,112.99799999999999
3045,112.99799999999999
3046,112.99799999999999
3047,112.99799999999999
3048,112.99799999999999
3049,112.99799999999999
3050,112.99799999999999
3051,112.99799999999999
3052,112.99799999999999
3053,112.99799999999999
3054,112.99799999999999
3055,112.99799999999999
3056,112.99799999999999
3057,112.99799999999999
3058,112.99799999999999
