,등락률(%)
33355,-0.04
33356,-0.04
33357,-0.04
33358,-0.04
33359,-0.04
33360,-0.04
33361,-0.04
33362,-0.04
33363,-0.04
33364,-0.04
33365,-0.04
33366,-0.04
33367,-0.04
33368,-0.04
33369,-0.04
33370,-0.04
33371,-0.04
33372,-0.04
33373,-0.04
33374,-0.04
33375,-0.04
33376,-0.04
33377,-0.04
33378,-0.04
33379,-0.04
33380,-0.04
33381,-0.04
33382,-0.04
33383,-0.04
33384,-0.04
33385,-0.04
33386,-0.12
33387,-0.12
33388,-0.12
33389,-0.12
33390,-0.12
33391,-0.12
33392,-0.12
33393,-0.12
33394,-0.12
33395,-0.12
33396,-0.12
33397,-0.12
33398,-0.12
33399,-0.12
33400,-0.12
33401,-0.12
33402,-0.12
33403,-0.12
33404,-0.12
33405,-0.12
33406,-0.12
33407,-0.12
33408,-0.12
33409,-0.12
33410,-0.12
33411,-0.12
33412,-0.12
33413,-0.12
33414,-0.12
33415,-0.12
33416,-0.12
33417,-0.12
33418,-0.12
33419,-0.12
33420,-0.12
33421,-0.12
33422,-0.12
33423,-0.12
33424,-0.12
33425,-0.12
33426,-0.12
33427,-0.12
33428,-0.12
33429,-0.12
33430,-0.12
33431,-0.12
33432,-0.12
33433,-0.12
33434,-0.12
33435,-0.12
33436,-0.12
33437,-0.12
33438,-0.12
33439,-0.12
33440,-0.12
33441,-0.12
33442,-0.12
33443,-0.12
33444,-0.12
33445,-0.12
33446,-0.12
33447,-0.12
33448,-0.12
33449,-0.12
33450,-0.12
33451,-0.12
33452,-0.12
33453,-0.12
33454,-0.12
33455,-0.12
33456,-0.12
33457,-0.12
33458,-0.12
33459,-0.12
33460,-0.12
33461,-0.12
33462,-0.12
33463,-0.12
33464,-0.12
33465,-0.12
33466,-0.12
33467,-0.12
33468,-0.12
33469,-0.12
33470,-0.12
33471,-0.12
33472,-0.12
33473,-0.12
33474,-0.12
33475,-0.12
33476,-0.12
33477,-0.12
33478,-0.12
33479,-0.12
33480,-0.12
33481,-0.12
33482,-0.12
33483,-0.12
33484,-0.12
33485,-0.12
33486,-0.12
33487,-0.12
33488,-0.12
33489,-0.12
33490,-0.12
33491,-0.12
33492,-0.12
33493,-0.12
33494,0.32
33495,0.32
33496,0.32
33497,0.32
33498,0.32
33499,0.32
33500,0.32
33501,0.32
33502,0.32
33503,0.32
33504,0.32
33505,0.32
33506,0.32
33507,0.32
33508,0.32
33509,0.32
33510,0.32
33511,0.32
33512,0.32
33513,0.32
33514,0.32
33515,0.32
33516,0.32
33517,0.32
33518,0.32
33519,0.32
33520,0.32
33521,0.32
33522,0.32
33523,0.32
33524,0.32
33525,0.32
33526,0.32
33527,0.32
33528,0.32
33529,0.32
33530,0.32
33531,0.32
33532,0.32
33533,0.32
33534,0.32
33535,0.32
33536,0.32
33537,0.32
33538,0.32
33539,0.32
33540,0.32
33541,0.32
33542,0.32
33543,0.32
33544,0.32
33545,0.32
33546,0.32
33547,0.32
33548,0.32
33549,0.32
33550,0.32
33551,0.32
33552,0.32
33553,0.32
33554,0.32
33555,0.32
33556,0.32
33557,0.32
33558,0.32
33559,0.32
33560,0.32
33561,0.32
33562,0.32
33563,0.32
33564,0.32
33565,0.32
33566,0.32
33567,0.32
33568,0.32
33569,0.32
33570,0.32
33571,0.32
33572,0.32
33573,0.32
33574,0.32
33575,0.32
33576,0.32
33577,0.32
33578,0.32
33579,0.32
33580,0.32
33581,0.32
33582,0.32
33583,0.32
33584,0.32
33585,0.32
33586,0.32
33587,0.32
33588,0.32
33589,0.32
33590,0.32
33591,0.32
33592,0.32
33593,0.32
33594,0.32
33595,0.32
33596,0.32
33597,0.32
33598,1.24
33599,1.24
33600,1.24
33601,1.24
33602,1.24
33603,1.24
33604,1.24
33605,1.24
33606,1.24
33607,1.24
33608,1.24
33609,1.24
33610,1.24
33611,1.24
33612,1.24
33613,1.24
33614,1.24
33615,1.24
33616,1.24
33617,1.24
33618,1.24
33619,1.24
33620,1.24
33621,1.24
33622,1.24
33623,1.24
33624,1.24
33625,1.24
33626,1.24
33627,1.24
33628,1.24
33629,1.24
33630,1.24
33631,1.24
33632,1.24
33633,1.24
33634,1.24
33635,1.24
33636,1.24
33637,1.24
33638,1.24
33639,1.24
33640,1.24
33641,1.24
33642,1.24
33643,1.24
33644,1.24
33645,1.24
33646,1.24
33647,1.24
33648,1.24
33649,1.24
33650,1.24
33651,1.24
33652,1.24
33653,1.24
33654,1.24
33655,1.24
33656,1.24
33657,1.24
33658,1.24
33659,1.24
33660,1.24
33661,1.24
33662,1.24
33663,1.24
33664,1.24
33665,1.24
33666,1.24
33667,1.24
33668,1.24
33669,1.24
33670,1.24
33671,1.24
33672,1.24
33673,1.24
33674,1.02
33675,1.02
33676,1.02
33677,1.02
33678,1.02
33679,1.02
33680,1.02
33681,1.02
33682,1.02
33683,1.02
33684,1.02
33685,1.02
33686,1.02
33687,1.02
33688,1.02
33689,1.02
33690,1.02
33691,1.02
33692,1.02
33693,1.02
33694,1.02
33695,1.02
33696,1.02
33697,1.02
33698,1.02
33699,1.02
33700,1.02
33701,1.02
33702,1.02
33703,1.02
33704,1.02
33705,1.02
33706,1.02
33707,1.02
33708,1.02
33709,1.02
33710,1.02
33711,1.02
33712,1.02
33713,1.02
33714,1.02
33715,1.02
33716,1.02
33717,1.02
33718,1.02
33719,1.02
33720,1.02
33721,1.02
33722,1.02
33723,1.02
33724,1.02
33725,1.02
33726,1.02
33727,1.02
33728,1.02
33729,1.02
33730,1.02
33731,1.02
33732,1.02
33733,1.02
33734,1.02
33735,1.02
33736,1.02
33737,1.02
33738,1.02
33739,1.02
33740,1.02
33741,1.02
33742,1.02
33743,1.02
33744,1.02
33745,1.02
33746,1.02
33747,1.02
33748,1.02
33749,1.02
33750,1.02
33751,1.02
33752,1.02
33753,1.02
33754,1.02
33755,1.02
33756,1.02
33757,1.02
33758,1.02
33759,1.02
33760,1.02
33761,1.02
33762,1.02
33763,1.02
33764,1.02
33765,1.02
33766,1.02
33767,1.02
33768,1.02
33769,1.02
33770,1.02
33771,1.02
33772,1.02
33773,1.02
33774,1.02
33775,1.02
33776,1.02
33777,1.02
33778,1.02
33779,1.02
33780,1.02
33781,1.02
33782,1.02
33783,1.02
33784,1.02
33785,1.02
33786,1.02
33787,1.02
33788,1.02
33789,1.02
33790,1.02
33791,1.02
33792,1.02
33793,1.02
33794,1.02
33795,1.02
33796,1.02
33797,1.02
33798,1.02
33799,1.02
33800,1.02
33801,1.02
33802,1.02
33803,1.02
33804,1.02
33805,1.02
33806,1.02
33807,1.02
33808,1.02
33809,1.02
33810,1.02
33811,1.02
33812,1.02
33813,1.02
33814,1.02
33815,1.02
33816,1.02
33817,1.02
33818,1.02
33819,1.02
33820,1.02
33821,1.02
33822,1.02
33823,1.02
33824,1.02
33825,1.02
33826,1.02
33827,1.02
33828,1.02
33829,1.02
33830,1.02
33831,1.02
33832,1.02
33833,1.02
33834,1.02
33835,1.02
33836,1.02
33837,1.02
33838,1.02
33839,1.02
33840,1.02
33841,1.02
33842,1.02
33843,1.02
33844,1.02
33845,1.02
33846,1.02
33847,1.02
33848,1.02
33849,1.02
33850,1.02
33851,1.02
33852,1.02
33853,1.02
33854,1.02
33855,1.02
33856,1.02
33857,1.02
33858,1.02
33859,1.02
33860,1.02
33861,1.02
33862,1.02
33863,1.02
33864,1.02
33865,1.02
33866,1.02
33867,1.02
33868,1.02
33869,1.02
33870,1.02
33871,1.02
33872,1.02
33873,1.02
33874,1.02
33875,1.02
33876,1.02
33877,1.02
33878,1.02
33879,1.02
33880,1.02
33881,1.02
33882,1.02
33883,1.02
33884,1.02
33885,1.02
33886,1.02
33887,1.02
33888,1.02
33889,1.02
33890,1.02
33891,1.02
33892,1.02
33893,1.02
33894,1.02
33895,1.02
33896,1.02
33897,1.02
33898,1.02
33899,1.02
33900,1.02
33901,1.02
33902,1.02
33903,1.02
33904,1.02
33905,1.02
33906,1.02
33907,1.02
33908,1.02
33909,1.02
33910,1.02
33911,1.02
33912,1.02
33913,1.02
33914,1.02
33915,1.02
33916,1.02
33917,1.02
33918,1.02
33919,1.02
33920,1.02
33921,1.02
33922,1.02
33923,1.02
33924,1.02
33925,1.02
33926,1.02
33927,1.02
33928,1.02
33929,1.02
33930,1.02
33931,1.02
33932,1.02
33933,1.02
33934,1.02
33935,1.02
33936,1.02
33937,1.02
33938,1.02
33939,1.02
33940,1.02
33941,1.02
33942,1.02
33943,1.02
33944,1.02
33945,1.02
33946,1.02
33947,1.02
33948,1.02
33949,1.02
33950,1.02
33951,1.02
33952,1.02
33953,1.02
33954,1.02
33955,1.02
33956,1.02
33957,1.02
33958,1.02
33959,1.02
33960,1.02
33961,1.02
33962,1.02
33963,1.02
33964,1.02
33965,1.02
33966,1.02
33967,1.02
33968,1.02
33969,1.02
33970,1.02
33971,1.02
33972,1.02
33973,1.02
33974,1.02
33975,1.02
33976,1.02
33977,0.15
33978,0.15
33979,0.15
33980,0.15
33981,0.15
33982,0.15
33983,0.15
33984,0.15
33985,0.15
33986,0.15
33987,0.15
33988,0.15
33989,0.15
33990,0.15
33991,0.15
33992,0.15
33993,0.15
33994,0.15
33995,0.15
33996,0.15
33997,0.15
33998,0.15
33999,0.15
34000,0.15
34001,0.15
34002,0.15
34003,0.15
34004,0.15
34005,0.15
34006,0.15
34007,0.15
34008,0.15
34009,0.15
34010,0.15
34011,0.15
34012,0.15
34013,0.15
34014,0.15
34015,0.15
34016,0.15
34017,0.15
34018,0.15
34019,0.15
34020,0.15
34021,0.15
34022,0.15
34023,0.15
34024,0.15
34025,0.15
34026,0.15
34027,0.15
34028,0.15
34029,0.15
34030,0.15
34031,0.15
34032,0.15
34033,0.15
34034,0.15
34035,0.15
34036,0.15
34037,0.15
34038,0.15
34039,0.15
34040,0.15
34041,0.15
34042,0.15
34043,0.15
34044,0.15
34045,0.15
34046,0.15
34047,0.15
34048,0.15
34049,0.15
34050,0.15
34051,0.15
34052,0.15
34053,0.15
34054,0.15
34055,0.15
34056,0.15
34057,0.15
34058,0.15
34059,0.15
34060,0.15
34061,0.15
34062,0.15
34063,0.15
34064,0.15
34065,0.15
34066,0.15
34067,0.15
34068,0.15
34069,0.15
34070,0.15
34071,0.15
34072,0.15
34073,0.15
34074,0.15
34075,0.15
34076,0.15
34077,0.15
34078,0.15
34079,0.15
34080,0.15
34081,0.95
34082,0.95
34083,0.95
34084,0.95
34085,0.95
34086,0.95
34087,0.95
34088,0.95
34089,0.95
34090,0.95
34091,0.95
34092,0.95
34093,0.95
34094,0.95
34095,0.95
34096,0.95
34097,0.95
34098,0.95
34099,0.95
34100,0.95
34101,0.95
34102,0.95
34103,0.95
34104,0.95
34105,0.95
34106,0.95
34107,0.95
34108,0.95
34109,0.95
34110,0.95
34111,0.95
34112,0.95
34113,0.95
34114,0.95
34115,0.95
34116,0.95
34117,0.95
34118,0.95
34119,0.95
34120,0.95
34121,0.95
34122,0.95
34123,0.95
34124,0.95
34125,0.95
34126,0.95
34127,0.95
34128,0.95
34129,0.95
34130,0.95
34131,0.95
34132,0.95
34133,0.95
34134,0.95
34135,0.95
34136,0.95
34137,0.95
34138,0.95
34139,0.95
34140,0.95
34141,0.95
34142,0.95
34143,0.95
34144,0.95
34145,0.95
34146,0.95
34147,0.95
34148,0.95
34149,0.95
34150,0.95
34151,0.95
34152,0.95
34153,0.95
34154,0.95
34155,0.95
34156,0.95
34157,0.95
34158,0.95
34159,0.95
34160,0.95
34161,0.95
34162,0.95
34163,0.95
34164,0.95
34165,0.95
34166,0.95
34167,0.95
34168,0.95
34169,0.95
34170,0.95
34171,0.95
34172,0.95
34173,0.95
34174,0.95
34175,0.95
34176,0.95
34177,0.95
34178,0.95
34179,-0.25
34180,-0.25
34181,-0.25
34182,-0.25
34183,-0.25
34184,-0.25
34185,-0.25
34186,-0.25
34187,-0.25
34188,-0.25
34189,-0.25
34190,-0.25
34191,-0.25
34192,-0.25
34193,-0.25
34194,-0.25
34195,-0.25
34196,-0.25
34197,-0.25
34198,-0.25
34199,-0.25
34200,-0.25
34201,-0.25
34202,-0.25
34203,-0.25
34204,-0.25
34205,-0.25
34206,-0.25
34207,-0.25
34208,-0.25
34209,-0.25
34210,-0.25
34211,-0.25
34212,-0.25
34213,-0.25
34214,-0.25
34215,-0.25
34216,-0.25
34217,-0.25
34218,-0.25
34219,-0.25
34220,-0.25
34221,-0.25
34222,-0.25
34223,-0.25
34224,-0.25
34225,-0.25
34226,-0.25
34227,-0.25
34228,-0.25
34229,-0.25
34230,-0.25
34231,-0.25
34232,-0.25
34233,-0.25
34234,-0.25
34235,-0.25
34236,-0.25
34237,-0.25
34238,-0.25
34239,-0.25
34240,-0.25
34241,-0.25
34242,-0.25
34243,-0.25
34244,-0.25
34245,-0.25
34246,-0.25
34247,-0.25
34248,-0.25
34249,-0.25
34250,-0.25
34251,-0.25
34252,-0.25
34253,-0.25
34254,-0.25
34255,-0.25
34256,-0.25
34257,-0.25
34258,-0.25
34259,-0.25
34260,-0.25
34261,-0.25
34262,-0.25
34263,-0.25
34264,-0.25
34265,-0.25
34266,-0.25
34267,-0.25
34268,-0.25
34269,-0.17
34270,-0.17
34271,-0.17
34272,-0.17
34273,-0.17
34274,-0.17
34275,-0.17
34276,-0.17
34277,-0.17
34278,-0.17
34279,-0.17
34280,-0.17
34281,-0.17
34282,-0.17
34283,-0.17
34284,-0.17
34285,-0.17
34286,-0.17
34287,-0.17
34288,-0.17
34289,-0.17
34290,-0.17
34291,-0.17
34292,-0.17
34293,-0.17
34294,-0.17
34295,-0.17
34296,-0.17
34297,-0.17
34298,-0.17
34299,-0.17
34300,-0.17
34301,-0.17
34302,-0.17
34303,-0.17
34304,-0.17
34305,-0.17
34306,-0.17
34307,-0.17
34308,-0.17
34309,-0.17
34310,-0.17
34311,-0.17
34312,-0.17
34313,-0.17
34314,-0.17
34315,-0.17
34316,-0.17
34317,-0.17
34318,-0.17
34319,-0.17
34320,-0.17
34321,-0.17
34322,-0.17
34323,-0.17
34324,-0.17
34325,-0.17
34326,-0.17
34327,-0.17
34328,-0.17
34329,-0.17
34330,-0.17
34331,-0.17
34332,-0.17
34333,-0.17
34334,-0.17
34335,-0.17
34336,-0.17
34337,-0.17
34338,-0.17
34339,-0.17
34340,-0.17
34341,-0.17
34342,-0.17
34343,-0.17
34344,-0.17
34345,-0.17
34346,-0.17
34347,-0.17
34348,-0.17
34349,-0.17
34350,-0.17
34351,-0.17
34352,-0.17
34353,-0.17
34354,-0.17
34355,-0.17
34356,-0.17
34357,-0.17
34358,-0.17
34359,-0.17
34360,-0.17
34361,-0.17
34362,-0.17
34363,-0.17
34364,-0.17
34365,-0.17
34366,-0.17
34367,-0.17
34368,-0.17
34369,-0.17
34370,-0.17
34371,-0.17
34372,-0.17
34373,-0.17
34374,-0.17
34375,-0.17
34376,0.29
34377,0.29
34378,0.29
34379,0.29
34380,0.29
34381,0.29
34382,0.29
34383,0.29
34384,0.29
34385,0.29
34386,0.29
34387,0.29
34388,0.29
34389,0.29
34390,0.29
34391,0.29
34392,0.29
34393,0.29
34394,0.29
34395,0.29
34396,0.29
34397,0.29
34398,0.29
34399,0.29
34400,0.29
34401,0.29
34402,0.29
34403,0.29
34404,0.29
34405,0.29
34406,0.29
34407,0.29
34408,0.29
34409,0.29
34410,0.29
34411,0.29
34412,0.29
34413,0.29
34414,0.29
34415,0.29
34416,0.29
34417,0.29
34418,0.29
34419,0.29
34420,0.29
34421,0.29
34422,0.29
34423,0.29
34424,0.29
34425,0.29
34426,0.29
34427,0.29
34428,0.29
34429,0.29
34430,0.29
34431,0.29
34432,0.29
34433,0.29
34434,0.29
34435,0.29
34436,0.29
34437,0.29
34438,0.29
34439,0.29
34440,0.29
34441,0.29
34442,0.29
34443,0.29
34444,0.29
34445,0.29
34446,0.29
34447,0.29
34448,0.29
34449,0.29
34450,0.29
34451,0.29
34452,0.29
34453,0.29
34454,0.29
34455,0.29
34456,0.29
34457,0.29
34458,0.29
34459,0.29
34460,0.29
34461,0.29
34462,0.29
34463,0.29
34464,0.29
34465,0.29
34466,0.29
34467,0.29
34468,0.29
34469,0.29
34470,0.29
34471,0.29
34472,0.29
34473,0.29
34474,0.29
34475,0.29
34476,0.29
34477,0.29
34478,0.29
34479,0.29
34480,0.29
34481,0.29
34482,0.29
34483,0.29
34484,0.29
34485,0.29
34486,0.29
34487,0.29
34488,0.29
34489,0.29
34490,0.29
34491,0.29
34492,0.29
34493,0.29
34494,0.29
34495,0.29
34496,0.29
34497,0.29
34498,0.29
34499,0.29
34500,0.29
34501,0.29
34502,0.29
34503,0.29
34504,0.29
34505,0.29
34506,0.29
34507,0.29
34508,0.29
34509,0.29
34510,0.29
34511,0.29
34512,0.29
34513,0.29
34514,0.29
34515,0.29
34516,0.29
34517,0.29
34518,0.29
34519,0.29
34520,0.29
34521,0.29
34522,0.29
34523,0.29
34524,0.29
34525,0.29
34526,0.29
34527,0.29
34528,0.29
34529,0.29
34530,0.29
34531,0.29
34532,0.29
34533,0.29
34534,0.29
34535,0.29
34536,0.29
34537,0.29
34538,0.29
34539,0.29
34540,0.29
34541,0.29
34542,0.29
34543,0.29
34544,0.29
34545,0.29
34546,0.29
34547,0.29
34548,0.29
34549,0.29
34550,0.29
34551,0.29
34552,0.29
34553,0.29
34554,0.29
34555,0.29
34556,0.29
34557,0.29
34558,0.29
34559,0.29
34560,0.29
34561,0.29
34562,0.29
34563,0.29
34564,0.29
34565,0.29
34566,0.29
34567,0.29
34568,0.29
34569,0.29
34570,0.29
34571,0.29
34572,0.29
34573,0.29
34574,0.29
34575,0.29
34576,0.29
34577,0.29
34578,0.29
34579,0.29
34580,0.29
34581,0.29
34582,0.29
34583,0.29
34584,0.29
34585,0.29
34586,0.29
34587,0.29
34588,0.29
34589,0.29
34590,0.29
34591,0.29
34592,0.29
34593,0.29
34594,0.29
34595,0.29
34596,0.29
34597,0.29
34598,0.29
34599,0.29
34600,0.29
34601,0.29
34602,-0.32
34603,-0.32
34604,-0.32
34605,-0.32
34606,-0.32
34607,-0.32
34608,-0.32
34609,-0.32
34610,-0.32
34611,-0.32
34612,-0.32
34613,-0.32
34614,-0.32
34615,-0.32
34616,-0.32
34617,-0.32
34618,-0.32
34619,-0.32
34620,-0.32
34621,-0.32
34622,-0.32
34623,-0.32
34624,-0.32
34625,-0.32
34626,-0.32
34627,-0.32
34628,-0.32
34629,-0.32
34630,-0.32
34631,-0.32
34632,-0.32
34633,-0.32
34634,-0.32
34635,-0.32
34636,-0.32
34637,-0.32
34638,-0.32
34639,-0.32
34640,-0.32
34641,-0.32
34642,-0.32
34643,-0.32
34644,-0.32
34645,-0.32
34646,-0.32
34647,-0.32
34648,-0.32
34649,-0.32
34650,-0.32
34651,-0.32
34652,-0.32
34653,-0.32
34654,-0.32
34655,-0.32
34656,-0.32
34657,-0.32
34658,-0.32
34659,-0.32
34660,-0.32
34661,-0.32
34662,-0.32
34663,-0.32
34664,-0.32
34665,-0.32
34666,-0.32
34667,-0.32
34668,-0.32
34669,-0.32
34670,-0.32
34671,-0.32
34672,-0.32
34673,-0.32
34674,-0.32
34675,-0.32
34676,-0.32
34677,-0.32
34678,-0.32
34679,-0.32
34680,-0.32
34681,-0.32
34682,-0.32
34683,-0.32
34684,-0.32
34685,-0.32
34686,-0.32
34687,-0.32
34688,-0.32
34689,-0.32
34690,-0.32
34691,-0.32
34692,-0.32
34693,-1.34
34694,-1.34
34695,-1.34
34696,-1.34
34697,-1.34
34698,-1.34
34699,-1.34
34700,-1.34
34701,-1.34
34702,-1.34
34703,-1.34
34704,-1.34
34705,-1.34
34706,-1.34
34707,-1.34
34708,-1.34
34709,-1.34
34710,-1.34
34711,-1.34
34712,-1.34
34713,-1.34
34714,-1.34
34715,-1.34
34716,-1.34
34717,-1.34
34718,-1.34
34719,-1.34
34720,-1.34
34721,-1.34
34722,-1.34
34723,-1.34
34724,-1.34
34725,-1.34
34726,-1.34
34727,-1.34
34728,-1.34
34729,-1.34
34730,-1.34
34731,-1.34
34732,-1.34
34733,-1.34
34734,-1.34
34735,-1.34
34736,-1.34
34737,-1.34
34738,-1.34
34739,-1.34
34740,-1.34
34741,-1.34
34742,-1.34
34743,-1.34
34744,-1.34
34745,-1.34
34746,-1.34
34747,-1.34
34748,-1.34
34749,-1.34
34750,-1.34
34751,-1.34
34752,-1.34
34753,-1.34
34754,-1.34
34755,-1.34
34756,-1.34
34757,-1.34
34758,-1.34
34759,-1.34
34760,-1.34
34761,-1.34
34762,-1.34
34763,-1.34
34764,-1.34
34765,-1.34
34766,-1.34
34767,-1.34
34768,-1.34
34769,-1.34
34770,-1.34
34771,-1.34
34772,-1.34
34773,-1.34
34774,-1.34
34775,-1.34
34776,-1.34
34777,-1.34
34778,-1.34
34779,-1.34
34780,-1.34
34781,-1.34
34782,-1.34
34783,-1.34
34784,-1.34
34785,-1.34
34786,-1.34
34787,-1.34
34788,-1.34
34789,-1.34
34790,-1.34
34791,-1.34
34792,-1.34
34793,-1.34
34794,-1.34
34795,-1.34
34796,-1.34
34797,-1.34
34798,-1.34
34799,-1.34
34800,-1.34
34801,-1.34
34802,-1.34
34803,-1.34
34804,-1.34
34805,-1.34
34806,-1.34
34807,-1.34
34808,-1.34
34809,-1.34
34810,-1.34
34811,-1.34
34812,-1.34
34813,-1.34
34814,-1.34
34815,-1.34
34816,-1.34
34817,-1.34
34818,-1.34
34819,-1.34
34820,-1.34
34821,-1.34
34822,-1.34
34823,-1.34
34824,-1.34
34825,-1.34
34826,-1.34
34827,-1.34
34828,-1.34
34829,-1.34
34830,-1.34
34831,-1.34
34832,-1.34
34833,-1.34
34834,-1.34
34835,-1.34
34836,-1.34
34837,-1.34
34838,-1.34
34839,-1.34
34840,-1.34
34841,-1.34
34842,-1.34
34843,-1.34
34844,-1.34
34845,-1.34
34846,-1.34
34847,-1.34
34848,-1.34
34849,-1.34
34850,-1.34
34851,-1.34
34852,-1.34
34853,-1.34
34854,-1.34
34855,-1.34
34856,-1.34
34857,-1.34
34858,-1.34
34859,-1.34
34860,-1.34
34861,-1.34
34862,-1.34
34863,-1.34
34864,-1.34
34865,-1.34
34866,-1.34
34867,-1.34
34868,-1.34
34869,-1.34
34870,-1.34
34871,-1.34
34872,-1.34
34873,-1.34
34874,-1.34
34875,-1.34
34876,-1.34
34877,-1.34
34878,-1.34
34879,-1.34
34880,-1.34
34881,-1.34
34882,-1.34
34883,-1.34
34884,-1.34
34885,-1.34
34886,-1.34
34887,-1.34
34888,2.06
34889,2.06
34890,2.06
34891,2.06
34892,2.06
34893,2.06
34894,2.06
34895,2.06
34896,2.06
34897,2.06
34898,2.06
34899,2.06
34900,2.06
34901,2.06
34902,2.06
34903,2.06
34904,2.06
34905,2.06
34906,2.06
34907,2.06
34908,2.06
34909,2.06
34910,2.06
34911,2.06
34912,2.06
34913,2.06
34914,2.06
34915,2.06
34916,2.06
34917,2.06
34918,2.06
34919,2.06
34920,2.06
34921,2.06
34922,2.06
34923,2.06
34924,2.06
34925,2.06
34926,2.06
34927,2.06
34928,2.06
34929,2.06
34930,2.06
34931,2.06
34932,2.06
34933,2.06
34934,2.06
34935,2.06
34936,2.06
34937,2.06
34938,2.06
34939,2.06
34940,2.06
34941,2.06
34942,2.06
34943,2.06
34944,2.06
34945,2.06
34946,2.06
34947,2.06
34948,2.06
34949,2.06
34950,2.06
34951,2.06
34952,2.06
34953,2.06
34954,2.06
34955,2.06
34956,2.06
34957,2.06
34958,2.06
34959,2.06
34960,2.06
34961,2.06
34962,2.06
34963,2.06
34964,2.06
34965,2.06
34966,2.06
34967,2.06
34968,2.06
34969,2.06
34970,2.06
34971,1.41
34972,1.41
34973,1.41
34974,1.41
34975,1.41
34976,1.41
34977,1.41
34978,1.41
34979,1.41
34980,1.41
34981,1.41
34982,1.41
34983,1.41
34984,1.41
34985,1.41
34986,1.41
34987,1.41
34988,1.41
34989,1.41
34990,1.41
34991,1.41
34992,1.41
34993,1.41
34994,1.41
34995,1.41
34996,1.41
34997,1.41
34998,1.41
34999,1.41
35000,1.41
35001,1.41
35002,1.41
35003,1.41
35004,1.41
35005,1.41
35006,1.41
35007,1.41
35008,1.41
35009,1.41
35010,1.41
35011,1.41
35012,1.41
35013,1.41
35014,1.41
35015,1.41
35016,1.41
35017,1.41
35018,1.41
35019,1.41
35020,1.41
35021,1.41
35022,1.41
35023,1.41
35024,1.41
35025,1.41
35026,1.41
35027,1.41
35028,1.41
35029,1.41
35030,1.41
35031,1.41
35032,1.41
35033,1.41
35034,1.41
35035,1.41
35036,1.41
35037,1.41
35038,1.41
35039,1.41
35040,1.41
35041,1.41
35042,1.41
35043,1.41
35044,1.41
35045,1.41
35046,1.41
35047,1.41
35048,1.41
35049,1.41
35050,1.41
35051,1.41
35052,1.41
35053,1.41
35054,1.41
35055,1.41
35056,1.41
35057,1.41
35058,1.41
35059,1.41
35060,1.41
35061,1.41
35062,1.41
35063,1.41
35064,1.41
35065,1.41
35066,1.41
35067,1.41
35068,1.41
35069,1.41
35070,1.41
35071,1.41
35072,1.41
35073,1.41
35074,1.41
35075,1.41
35076,1.41
35077,1.41
35078,1.41
35079,1.41
35080,1.41
35081,1.41
35082,1.41
35083,1.41
35084,1.41
35085,1.41
35086,1.41
35087,1.41
35088,1.41
35089,1.41
35090,1.41
35091,1.41
35092,1.41
35093,1.41
35094,1.41
35095,1.41
35096,1.41
35097,1.41
35098,1.41
35099,1.41
35100,1.41
35101,1.41
35102,1.41
35103,1.41
35104,1.41
35105,1.41
35106,1.41
35107,1.41
35108,1.41
35109,1.41
35110,1.41
35111,1.41
35112,1.41
35113,1.41
35114,1.41
35115,1.41
35116,1.41
35117,1.41
35118,1.41
35119,1.41
35120,1.41
35121,1.41
35122,1.41
35123,1.41
35124,1.41
35125,1.41
35126,1.41
35127,1.41
35128,1.41
35129,1.41
35130,1.41
35131,1.41
35132,1.41
35133,1.41
35134,1.41
35135,1.41
35136,1.41
35137,1.41
35138,1.41
35139,1.41
35140,1.41
35141,1.41
35142,1.41
35143,1.41
35144,1.41
35145,1.41
35146,1.41
35147,1.41
35148,1.41
35149,1.41
35150,1.41
35151,1.41
35152,1.41
35153,1.41
